timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_182002,AGG_ORACLE_FCFS,2324,1,23240001,0.0,0.0,true,0.028605937957763672,0.02811574935913086,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,5811,1,58110001,0.0,0.0,true,0.02847886085510254,0.02797102928161621,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6804,1,68040001,0.0,0.0,true,0.028413057327270508,0.027827978134155273,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6337,1,63370001,0.0,0.0,true,0.028856992721557617,0.028349637985229492,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7587,1,75870001,0.0,0.0,true,0.028059959411621094,0.024181842803955078,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1445,1,14450001,0.0,0.0,true,0.028357982635498047,0.027851104736328125,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,8635,1,86350001,0.0,0.0,true,0.028439998626708984,0.02789902687072754,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,8446,1,84460001,0.0,0.0,true,0.02932596206665039,0.02880072593688965,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1208,1,12080001,0.0,0.0,true,0.028174877166748047,0.027669668197631836,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,407,1,4070001,0.0,0.0,true,0.028512001037597656,0.027937889099121094,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,8772,1,87720001,0.0,0.0,true,0.02787494659423828,0.027377605438232422,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7538,1,75380001,0.0,0.0,true,0.02860713005065918,0.02802896499633789,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7268,1,72680001,0.0,0.0,true,0.028936147689819336,0.02843952178955078,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4433,1,44330001,0.0,0.0,true,0.028609037399291992,0.028058767318725586,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4441,1,44410001,0.0,0.0,true,0.028011083602905273,0.027431249618530273,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,3846,1,38460001,0.0,0.0,true,0.028935909271240234,0.028434276580810547,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,452,1,4520001,0.0,0.0,true,0.028415918350219727,0.024340391159057617,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,5146,1,51460001,0.0,0.0,true,0.028424978256225586,0.02791142463684082,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6428,1,64280001,0.0,0.0,true,0.028224945068359375,0.027715444564819336,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,8562,1,85620001,0.0,0.0,true,0.029019832611083984,0.02847146987915039,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,588,1,5880001,0.0,0.0,true,0.025020837783813477,0.0245058536529541,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,3484,1,34840001,0.0,0.0,true,0.032792091369628906,0.02823662757873535,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,4282,1,42820001,0.0,0.0,true,0.02807307243347168,0.02754807472229004,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,6444,1,64440001,0.0,0.0,true,0.0285489559173584,0.028026819229125977,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9459,1,94590001,0.0,0.0,true,0.02837991714477539,0.02782893180847168,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9380,1,93800001,0.0,0.0,true,0.02897810935974121,0.028475522994995117,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,1389,1,13890001,0.0,0.0,true,0.02842116355895996,0.027882099151611328,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7660,1,76600001,0.0,0.0,true,0.028413057327270508,0.027906179428100586,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,5521,1,55210001,0.0,0.0,true,0.028248071670532227,0.027738332748413086,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7357,1,73570001,0.0,0.0,true,0.030030012130737305,0.0294644832611084,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2463,1,24630001,0.0,0.0,true,0.025274991989135742,0.02475738525390625,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,3954,1,39540001,0.0,0.0,true,0.029410123825073242,0.028869152069091797,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7316,1,73160001,0.0,0.0,true,0.0283510684967041,0.027837514877319336,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,2145,1,21450001,0.0,0.0,true,0.03226900100708008,0.031757354736328125,282.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,7092,1,70920001,0.0,0.0,true,0.027868986129760742,0.0273590087890625,288.0,2.625,6.125,3.25,8.0
20260213_182002,AGG_ORACLE_FCFS,9555,1,95550001,0.0,0.0,true,0.028348922729492188,0.027845382690429688,282.0,2.625,6.125,3.25,8.0
