timestamp,solver,seed,rep,run_seed,coord_sigma,real_sigma,enable_deviation,total_time_sec,sum_solver_time_sec,total_obj,avg_Qsum,avg_backlog,avg_pushed,fairness_max_gap
20260213_151714,GREEDY_CENTRALIZED,5519,1,55190001,100.0,100.0,true,0.028736114501953125,0.02821636199951172,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,1736,1,17360001,100.0,100.0,true,0.02782297134399414,0.027265310287475586,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,618,1,6180001,100.0,100.0,true,0.027968883514404297,0.02746748924255371,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,8254,1,82540001,100.0,100.0,true,0.0283811092376709,0.02781963348388672,232.0,2.1875,6.125,3.25,8.0
20260213_151714,GREEDY_CENTRALIZED,7340,1,73400001,100.0,100.0,true,0.028384923934936523,0.027868986129760742,232.0,2.1875,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6910,1,69100001,100.0,100.0,true,0.02776312828063965,0.02726006507873535,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4953,1,49530001,100.0,100.0,true,0.027692794799804688,0.02718496322631836,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8042,1,80420001,100.0,100.0,true,0.027861833572387695,0.027315139770507812,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,180,1,1800001,100.0,100.0,true,0.024084091186523438,0.02356410026550293,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6646,1,66460001,100.0,100.0,true,0.032228946685791016,0.027451515197753906,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1744,1,17440001,100.0,100.0,true,0.028139829635620117,0.027578353881835938,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9250,1,92500001,100.0,100.0,true,0.027858972549438477,0.027245759963989258,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7566,1,75660001,100.0,100.0,true,0.02780294418334961,0.02727484703063965,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8740,1,87400001,100.0,100.0,true,0.02781391143798828,0.02727651596069336,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7526,1,75260001,100.0,100.0,true,0.02434706687927246,0.02384638786315918,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6150,1,61500001,100.0,100.0,true,0.031786203384399414,0.0312347412109375,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5660,1,56600001,100.0,100.0,true,0.028523921966552734,0.027953147888183594,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1036,1,10360001,100.0,100.0,true,0.02768421173095703,0.027136802673339844,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7209,1,72090001,100.0,100.0,true,0.028294086456298828,0.027736425399780273,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3106,1,31060001,100.0,100.0,true,0.027595996856689453,0.027096271514892578,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5042,1,50420001,100.0,100.0,true,0.027827978134155273,0.02731156349182129,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7779,1,77790001,100.0,100.0,true,0.027971982955932617,0.0273892879486084,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,2047,1,20470001,100.0,100.0,true,0.028666019439697266,0.02812671661376953,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4489,1,44890001,100.0,100.0,true,0.027992963790893555,0.027484416961669922,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4902,1,49020001,100.0,100.0,true,0.027865886688232422,0.02368474006652832,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8084,1,80840001,100.0,100.0,true,0.027603864669799805,0.02710413932800293,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6811,1,68110001,100.0,100.0,true,0.02791905403137207,0.027418136596679688,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,2732,1,27320001,100.0,100.0,true,0.02804088592529297,0.027474164962768555,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3069,1,30690001,100.0,100.0,true,0.02858114242553711,0.02808237075805664,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4457,1,44570001,100.0,100.0,true,0.028280019760131836,0.027769088745117188,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5680,1,56800001,100.0,100.0,true,0.028131961822509766,0.023823022842407227,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6485,1,64850001,100.0,100.0,true,0.02749800682067871,0.026968002319335938,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3287,1,32870001,100.0,100.0,true,0.028213024139404297,0.023750782012939453,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8179,1,81790001,100.0,100.0,true,0.028007030487060547,0.02745199203491211,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,9249,1,92490001,100.0,100.0,true,0.027959108352661133,0.027392864227294922,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8304,1,83040001,100.0,100.0,true,0.027988910675048828,0.027437210083007812,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,378,1,3780001,100.0,100.0,true,0.028411865234375,0.02781391143798828,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5168,1,51680001,100.0,100.0,true,0.02752399444580078,0.027034282684326172,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3845,1,38450001,100.0,100.0,true,0.02803802490234375,0.023594141006469727,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,794,1,7940001,100.0,100.0,true,0.028139114379882812,0.027570009231567383,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5941,1,59410001,100.0,100.0,true,0.028028011322021484,0.02750229835510254,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1980,1,19800001,100.0,100.0,true,0.027625083923339844,0.027058124542236328,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8841,1,88410001,100.0,100.0,true,0.028181076049804688,0.02766728401184082,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,2134,1,21340001,100.0,100.0,true,0.027714014053344727,0.027218341827392578,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7214,1,72140001,100.0,100.0,true,0.02820110321044922,0.027655363082885742,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5987,1,59870001,100.0,100.0,true,0.028034210205078125,0.027537107467651367,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,3807,1,38070001,100.0,100.0,true,0.027987003326416016,0.027483463287353516,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,467,1,4670001,100.0,100.0,true,0.027538061141967773,0.02702045440673828,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,6478,1,64780001,100.0,100.0,true,0.027704954147338867,0.0271759033203125,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4898,1,48980001,100.0,100.0,true,0.02798914909362793,0.027491092681884766,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,7886,1,78860001,100.0,100.0,true,0.02833700180053711,0.027792930603027344,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,4410,1,44100001,100.0,100.0,true,0.02402520179748535,0.023523807525634766,282.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,8260,1,82600001,100.0,100.0,true,0.03179502487182617,0.03127789497375488,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,5346,1,53460001,100.0,100.0,true,0.027614831924438477,0.027099609375,288.0,2.625,6.125,3.25,8.0
20260213_151714,AGG_ORACLE_FCFS,1574,1,15740001,100.0,100.0,true,0.02787303924560547,0.027376890182495117,288.0,2.625,6.125,3.25,8.0
